Client_Name,Client_Type,Completeness_Documents,Frequency_Update,Incident_History,Complaints,Income,Operational_Risk,Last_KYC_Update,Next_KYC_Update,KYC_Status,Document_Type,Document_Issue_Date,Document_Expiry_Date,Document_Status
Cliente_4318,individual,complete,recent,major,1,low,medium,2020-02-14,2022-02-14,Atrasado,CNI,2023-02-14,2028-02-14,Válido
Cliente_4319,individual,partial,never,major,2,low,high,2026-02-14,2027-02-14,Em dia,BI,2024-02-14,2029-02-14,Válido
Cliente_4320,individual,partial,recent,major,0,high,medium,2020-02-14,2022-02-14,Atrasado,Passaporte,2020-02-14,2025-02-14,Expirado
Cliente_4321,individual,complete,recent,none,1,medium,low,2021-02-14,2026-02-14,A vencer,Certidão Comercial,2022-02-14,2027-02-14,Válido
Cliente_4322,corporate,partial,recent,major,1,medium,medium,2023-02-14,2025-02-14,Atrasado,Certidão Comercial,2018-02-14,2023-02-14,Expirado
Cliente_4323,individual,partial,stale,none,1,medium,medium,2022-02-14,2024-02-14,Atrasado,Prova Emigrante,2019-02-14,2024-02-14,Expirado
Cliente_4324,individual,complete,stale,none,1,low,low,2025-02-14,2030-02-14,Em dia,Certidão Comercial,2026-02-14,2031-02-14,Válido
Cliente_4325,corporate,complete,never,none,3,low,medium,2023-02-14,2025-02-14,Atrasado,CNI,2022-02-14,2027-02-14,Válido
Cliente_4326,vip,missing,never,minor,2,high,high,2026-02-14,2027-02-14,Em dia,CNI,2017-02-14,2022-02-14,Expirado
Cliente_4327,individual,partial,recent,none,1,medium,low,2021-02-14,2026-02-14,A vencer,Passaporte,2022-02-14,2027-02-14,Válido
Cliente_4328,vip,complete,recent,none,3,medium,low,2020-02-14,2025-02-14,Atrasado,CNI,2019-02-14,2024-02-14,Expirado
Cliente_4329,individual,complete,recent,none,1,high,low,2021-02-14,2026-02-14,A vencer,Prova Emigrante,2018-02-14,2023-02-14,Expirado
Cliente_4330,corporate,partial,recent,none,0,low,low,2020-02-14,2025-02-14,Atrasado,Certidão Comercial,2019-02-14,2024-02-14,Expirado
Cliente_4331,individual,partial,recent,none,0,high,low,2025-02-14,2030-02-14,Em dia,Prova Emigrante,2023-02-14,2028-02-14,Válido
Cliente_4332,individual,partial,recent,minor,2,high,medium,2024-02-14,2026-02-14,A vencer,Passaporte,2026-02-14,2031-02-14,Válido
Cliente_4333,individual,complete,recent,none,1,low,low,2020-02-14,2025-02-14,Atrasado,Passaporte,2026-02-14,2031-02-14,Válido
Cliente_4334,individual,partial,recent,minor,3,low,medium,2026-02-14,2028-02-14,Em dia,Certidão Comercial,2024-02-14,2029-02-14,Válido
Cliente_4335,individual,complete,recent,none,2,high,low,2023-02-14,2028-02-14,Em dia,Certidão Nascimento,2022-02-14,2027-02-14,Válido
Cliente_4336,individual,complete,never,major,1,low,high,2024-02-14,2025-02-14,Atrasado,Certidão Comercial,2022-02-14,2027-02-14,Válido
Cliente_4337,individual,partial,stale,none,0,low,medium,2024-02-14,2026-02-14,A vencer,Passaporte,2016-02-14,2021-02-14,Expirado
Cliente_4338,corporate,missing,never,none,1,medium,high,2020-02-14,2021-02-14,Atrasado,Certidão Nascimento,2016-02-14,2021-02-14,Expirado
Cliente_4339,individual,complete,recent,none,1,medium,low,2020-02-14,2025-02-14,Atrasado,Certidão Comercial,2019-02-14,2024-02-14,Expirado
Cliente_4340,individual,complete,recent,none,1,medium,low,2026-02-14,2031-02-14,Em dia,Certidão Comercial,2025-02-14,2030-02-14,Válido
Cliente_4341,individual,partial,recent,none,1,high,low,2023-02-14,2028-02-14,Em dia,Certidão Nascimento,2016-02-14,2021-02-14,Expirado
Cliente_4342,individual,complete,recent,none,2,high,low,2020-02-14,2025-02-14,Atrasado,Certidão Nascimento,2016-02-14,2021-02-14,Expirado
Cliente_4343,corporate,partial,recent,none,0,high,low,2026-02-14,2031-02-14,Em dia,BI,2022-02-14,2027-02-14,Válido
Cliente_4344,corporate,partial,never,none,0,low,medium,2020-02-14,2022-02-14,Atrasado,Prova Emigrante,2020-02-14,2025-02-14,Expirado
Cliente_4345,individual,complete,never,none,1,medium,medium,2020-02-14,2022-02-14,Atrasado,Certidão Nascimento,2024-02-14,2029-02-14,Válido
Cliente_4346,individual,missing,recent,none,0,low,medium,2025-02-14,2027-02-14,Em dia,CNI,2019-02-14,2024-02-14,Expirado
Cliente_4347,corporate,partial,recent,none,0,low,low,2025-02-14,2030-02-14,Em dia,Certidão Nascimento,2016-02-14,2021-02-14,Expirado
Cliente_4348,individual,partial,recent,none,1,medium,low,2020-02-14,2025-02-14,Atrasado,Passaporte,2023-02-14,2028-02-14,Válido
Cliente_4349,corporate,partial,recent,none,3,low,low,2021-02-14,2026-02-14,A vencer,Certidão Nascimento,2026-02-14,2031-02-14,Válido
Cliente_4350,individual,partial,recent,major,2,high,medium,2022-02-14,2024-02-14,Atrasado,Certidão Comercial,2025-02-14,2030-02-14,Válido
Cliente_4351,corporate,complete,recent,none,2,low,low,2021-02-14,2026-02-14,A vencer,CNI,2022-02-14,2027-02-14,Válido
Cliente_4352,individual,complete,recent,none,1,medium,low,2024-02-14,2029-02-14,Em dia,Certidão Nascimento,2019-02-14,2024-02-14,Expirado
Cliente_4353,individual,partial,recent,none,0,low,low,2020-02-14,2025-02-14,Atrasado,CNI,2025-02-14,2030-02-14,Válido
Cliente_4354,vip,complete,recent,none,1,low,low,2021-02-14,2026-02-14,A vencer,Prova Emigrante,2017-02-14,2022-02-14,Expirado
Cliente_4355,individual,complete,recent,none,1,medium,low,2022-02-14,2027-02-14,Em dia,BI,2021-02-14,2026-02-14,Quase Expirando
Cliente_4356,individual,partial,recent,none,1,low,low,2021-02-14,2026-02-14,A vencer,CNI,2017-02-14,2022-02-14,Expirado
Cliente_4357,individual,partial,never,none,2,medium,medium,2023-02-14,2025-02-14,Atrasado,Certidão Comercial,2019-02-14,2024-02-14,Expirado
Cliente_4358,individual,complete,recent,minor,2,high,low,2025-02-14,2030-02-14,Em dia,BI,2017-02-14,2022-02-14,Expirado
Cliente_4359,individual,partial,never,none,4,medium,medium,2022-02-14,2024-02-14,Atrasado,Certidão Nascimento,2020-02-14,2025-02-14,Expirado
Cliente_4360,individual,partial,never,none,2,low,medium,2025-02-14,2027-02-14,Em dia,Prova Emigrante,2022-02-14,2027-02-14,Válido
Cliente_4361,individual,complete,never,none,0,low,medium,2020-02-14,2022-02-14,Atrasado,Prova Emigrante,2016-02-14,2021-02-14,Expirado
Cliente_4362,individual,partial,stale,minor,0,low,medium,2025-02-14,2027-02-14,Em dia,Prova Emigrante,2016-02-14,2021-02-14,Expirado
Cliente_4363,corporate,complete,stale,none,1,medium,low,2020-02-14,2025-02-14,Atrasado,CNI,2019-02-14,2024-02-14,Expirado
Cliente_4364,individual,complete,never,none,3,medium,medium,2025-02-14,2027-02-14,Em dia,BI,2025-02-14,2030-02-14,Válido
Cliente_4365,individual,complete,recent,none,1,low,low,2020-02-14,2025-02-14,Atrasado,Certidão Nascimento,2021-02-14,2026-02-14,Quase Expirando
Cliente_4366,individual,complete,recent,none,0,medium,low,2026-02-14,2031-02-14,Em dia,Prova Emigrante,2018-02-14,2023-02-14,Expirado
Cliente_4367,individual,complete,never,major,2,low,high,2022-02-14,2023-02-14,Atrasado,Prova Emigrante,2017-02-14,2022-02-14,Expirado
Cliente_4368,individual,partial,stale,none,1,medium,medium,2024-02-14,2026-02-14,A vencer,Prova Emigrante,2026-02-14,2031-02-14,Válido
Cliente_4369,individual,partial,never,none,0,medium,medium,2022-02-14,2024-02-14,Atrasado,Prova Emigrante,2022-02-14,2027-02-14,Válido
Cliente_4370,individual,complete,stale,none,1,low,low,2024-02-14,2029-02-14,Em dia,Certidão Nascimento,2024-02-14,2029-02-14,Válido
Cliente_4371,individual,partial,never,none,2,medium,medium,2022-02-14,2024-02-14,Atrasado,CNI,2017-02-14,2022-02-14,Expirado
Cliente_4372,individual,complete,stale,none,1,medium,low,2022-02-14,2027-02-14,Em dia,Prova Emigrante,2026-02-14,2031-02-14,Válido
Cliente_4373,individual,complete,stale,none,3,medium,low,2025-02-14,2030-02-14,Em dia,Prova Emigrante,2024-02-14,2029-02-14,Válido
Cliente_4374,individual,partial,stale,none,0,medium,medium,2024-02-14,2026-02-14,A vencer,CNI,2021-02-14,2026-02-14,Quase Expirando
Cliente_4375,individual,complete,never,none,3,high,medium,2021-02-14,2023-02-14,Atrasado,BI,2019-02-14,2024-02-14,Expirado
Cliente_4376,individual,complete,never,none,2,medium,medium,2024-02-14,2026-02-14,A vencer,CNI,2024-02-14,2029-02-14,Válido
Cliente_4377,individual,partial,never,none,1,low,medium,2024-02-14,2026-02-14,A vencer,Certidão Nascimento,2021-02-14,2026-02-14,Quase Expirando
Cliente_4378,corporate,complete,stale,none,1,low,low,2022-02-14,2027-02-14,Em dia,Certidão Comercial,2024-02-14,2029-02-14,Válido
Cliente_4379,individual,partial,recent,none,2,low,low,2024-02-14,2029-02-14,Em dia,BI,2026-02-14,2031-02-14,Válido
Cliente_4380,individual,complete,recent,none,0,low,low,2020-02-14,2025-02-14,Atrasado,Certidão Comercial,2022-02-14,2027-02-14,Válido
Cliente_4381,individual,complete,never,none,0,high,medium,2022-02-14,2024-02-14,Atrasado,Prova Emigrante,2021-02-14,2026-02-14,Quase Expirando
Cliente_4382,individual,complete,stale,none,2,low,low,2021-02-14,2026-02-14,A vencer,Certidão Comercial,2020-02-14,2025-02-14,Expirado
Cliente_4383,individual,complete,recent,minor,0,high,low,2020-02-14,2025-02-14,Atrasado,Certidão Nascimento,2016-02-14,2021-02-14,Expirado
Cliente_4384,individual,complete,recent,none,3,low,low,2026-02-14,2031-02-14,Em dia,Certidão Comercial,2021-02-14,2026-02-14,Quase Expirando
Cliente_4385,corporate,complete,never,minor,3,low,medium,2025-02-14,2027-02-14,Em dia,Passaporte,2026-02-14,2031-02-14,Válido
Cliente_4386,individual,partial,never,minor,0,high,high,2020-02-14,2021-02-14,Atrasado,BI,2022-02-14,2027-02-14,Válido
Cliente_4387,vip,missing,never,none,2,low,high,2020-02-14,2021-02-14,Atrasado,Certidão Nascimento,2022-02-14,2027-02-14,Válido
Cliente_4388,individual,complete,stale,none,2,medium,low,2023-02-14,2028-02-14,Em dia,CNI,2018-02-14,2023-02-14,Expirado
Cliente_4389,individual,complete,recent,none,1,high,low,2026-02-14,2031-02-14,Em dia,Certidão Nascimento,2016-02-14,2021-02-14,Expirado
Cliente_4390,individual,complete,recent,none,3,high,low,2024-02-14,2029-02-14,Em dia,CNI,2025-02-14,2030-02-14,Válido
Cliente_4391,individual,missing,recent,minor,2,medium,medium,2020-02-14,2022-02-14,Atrasado,Certidão Nascimento,2018-02-14,2023-02-14,Expirado
Cliente_4392,individual,missing,never,none,1,high,high,2021-02-14,2022-02-14,Atrasado,Passaporte,2023-02-14,2028-02-14,Válido
Cliente_4393,individual,complete,recent,none,4,medium,low,2025-02-14,2030-02-14,Em dia,BI,2016-02-14,2021-02-14,Expirado
Cliente_4394,individual,partial,stale,none,0,low,medium,2021-02-14,2023-02-14,Atrasado,Prova Emigrante,2024-02-14,2029-02-14,Válido
Cliente_4395,corporate,complete,stale,major,2,medium,medium,2020-02-14,2022-02-14,Atrasado,Prova Emigrante,2025-02-14,2030-02-14,Válido
Cliente_4396,corporate,complete,stale,none,0,high,low,2025-02-14,2030-02-14,Em dia,Certidão Comercial,2017-02-14,2022-02-14,Expirado
Cliente_4397,individual,complete,never,none,1,medium,medium,2025-02-14,2027-02-14,Em dia,Certidão Nascimento,2024-02-14,2029-02-14,Válido
Cliente_4398,individual,complete,recent,none,3,low,low,2025-02-14,2030-02-14,Em dia,BI,2018-02-14,2023-02-14,Expirado
Cliente_4399,individual,complete,stale,none,0,medium,low,2021-02-14,2026-02-14,A vencer,BI,2021-02-14,2026-02-14,Quase Expirando
Cliente_4400,individual,complete,recent,none,2,medium,low,2024-02-14,2029-02-14,Em dia,BI,2021-02-14,2026-02-14,Quase Expirando
Cliente_4401,individual,partial,recent,none,1,low,low,2020-02-14,2025-02-14,Atrasado,BI,2016-02-14,2021-02-14,Expirado
Cliente_4402,individual,complete,recent,none,2,medium,low,2025-02-14,2030-02-14,Em dia,BI,2022-02-14,2027-02-14,Válido
Cliente_4403,individual,complete,recent,none,2,medium,low,2020-02-14,2025-02-14,Atrasado,Certidão Comercial,2022-02-14,2027-02-14,Válido
Cliente_4404,individual,complete,stale,none,3,medium,low,2020-02-14,2025-02-14,Atrasado,Prova Emigrante,2016-02-14,2021-02-14,Expirado
Cliente_4405,vip,complete,stale,none,2,low,low,2021-02-14,2026-02-14,A vencer,Certidão Comercial,2021-02-14,2026-02-14,Quase Expirando
Cliente_4406,individual,complete,recent,none,0,low,low,2023-02-14,2028-02-14,Em dia,Certidão Nascimento,2025-02-14,2030-02-14,Válido
Cliente_4407,corporate,complete,recent,none,1,medium,low,2023-02-14,2028-02-14,Em dia,Prova Emigrante,2018-02-14,2023-02-14,Expirado
Cliente_4408,individual,complete,stale,none,1,medium,low,2025-02-14,2030-02-14,Em dia,Prova Emigrante,2017-02-14,2022-02-14,Expirado
Cliente_4409,individual,complete,never,none,3,low,medium,2022-02-14,2024-02-14,Atrasado,CNI,2021-02-14,2026-02-14,Quase Expirando
Cliente_4410,individual,complete,recent,none,1,low,low,2021-02-14,2026-02-14,A vencer,Certidão Nascimento,2024-02-14,2029-02-14,Válido
Cliente_4411,individual,complete,stale,none,0,low,low,2024-02-14,2029-02-14,Em dia,BI,2026-02-14,2031-02-14,Válido
Cliente_4412,individual,partial,stale,none,0,medium,medium,2021-02-14,2023-02-14,Atrasado,CNI,2024-02-14,2029-02-14,Válido
Cliente_4413,individual,partial,stale,none,2,high,medium,2023-02-14,2025-02-14,Atrasado,Prova Emigrante,2018-02-14,2023-02-14,Expirado
Cliente_4414,individual,complete,recent,none,3,medium,low,2023-02-14,2028-02-14,Em dia,Certidão Nascimento,2022-02-14,2027-02-14,Válido
Cliente_4415,individual,complete,stale,none,2,high,low,2023-02-14,2028-02-14,Em dia,CNI,2021-02-14,2026-02-14,Quase Expirando
Cliente_4416,individual,complete,stale,none,0,medium,low,2026-02-14,2031-02-14,Em dia,Prova Emigrante,2019-02-14,2024-02-14,Expirado
Cliente_4417,individual,complete,stale,none,0,medium,low,2021-02-14,2026-02-14,A vencer,Certidão Comercial,2020-02-14,2025-02-14,Expirado
Cliente_4418,individual,complete,stale,minor,1,low,medium,2020-02-14,2022-02-14,Atrasado,BI,2021-02-14,2026-02-14,Quase Expirando
Cliente_4419,individual,complete,never,none,2,medium,medium,2020-02-14,2022-02-14,Atrasado,CNI,2024-02-14,2029-02-14,Válido
Cliente_4420,individual,complete,recent,none,2,low,low,2026-02-14,2031-02-14,Em dia,Passaporte,2025-02-14,2030-02-14,Válido
Cliente_4421,individual,missing,never,minor,2,medium,high,2023-02-14,2024-02-14,Atrasado,BI,2023-02-14,2028-02-14,Válido
Cliente_4422,vip,complete,stale,none,1,low,low,2022-02-14,2027-02-14,Em dia,Certidão Comercial,2024-02-14,2029-02-14,Válido
Cliente_4423,individual,complete,stale,minor,1,low,medium,2021-02-14,2023-02-14,Atrasado,Certidão Comercial,2018-02-14,2023-02-14,Expirado
Cliente_4424,corporate,complete,recent,none,2,low,low,2024-02-14,2029-02-14,Em dia,Certidão Nascimento,2023-02-14,2028-02-14,Válido
Cliente_4425,individual,missing,recent,none,1,medium,medium,2021-02-14,2023-02-14,Atrasado,Prova Emigrante,2023-02-14,2028-02-14,Válido
Cliente_4426,individual,partial,stale,none,3,low,medium,2024-02-14,2026-02-14,A vencer,Passaporte,2018-02-14,2023-02-14,Expirado
Cliente_4427,individual,complete,stale,none,1,low,low,2023-02-14,2028-02-14,Em dia,CNI,2017-02-14,2022-02-14,Expirado
Cliente_4428,individual,partial,recent,none,3,high,low,2023-02-14,2028-02-14,Em dia,Certidão Nascimento,2018-02-14,2023-02-14,Expirado
Cliente_4429,individual,complete,stale,none,0,medium,low,2024-02-14,2029-02-14,Em dia,Certidão Comercial,2018-02-14,2023-02-14,Expirado
Cliente_4430,corporate,partial,recent,none,0,low,low,2022-02-14,2027-02-14,Em dia,CNI,2018-02-14,2023-02-14,Expirado
Cliente_4431,individual,partial,never,minor,1,low,high,2026-02-14,2027-02-14,Em dia,Certidão Comercial,2025-02-14,2030-02-14,Válido
Cliente_4432,individual,complete,never,none,1,low,medium,2020-02-14,2022-02-14,Atrasado,Certidão Comercial,2020-02-14,2025-02-14,Expirado
Cliente_4433,individual,partial,recent,none,1,medium,low,2020-02-14,2025-02-14,Atrasado,Passaporte,2019-02-14,2024-02-14,Expirado
Cliente_4434,corporate,complete,never,none,1,medium,medium,2020-02-14,2022-02-14,Atrasado,BI,2025-02-14,2030-02-14,Válido
Cliente_4435,individual,complete,never,none,2,low,medium,2021-02-14,2023-02-14,Atrasado,CNI,2025-02-14,2030-02-14,Válido
Cliente_4436,individual,complete,recent,none,1,high,low,2026-02-14,2031-02-14,Em dia,Passaporte,2024-02-14,2029-02-14,Válido
Cliente_4437,individual,partial,stale,none,1,low,medium,2021-02-14,2023-02-14,Atrasado,Prova Emigrante,2026-02-14,2031-02-14,Válido
Cliente_4438,corporate,complete,recent,none,0,low,low,2023-02-14,2028-02-14,Em dia,Certidão Comercial,2019-02-14,2024-02-14,Expirado
Cliente_4439,vip,complete,stale,none,2,high,low,2021-02-14,2026-02-14,A vencer,Certidão Comercial,2021-02-14,2026-02-14,Quase Expirando
Cliente_4440,individual,partial,recent,minor,0,low,medium,2021-02-14,2023-02-14,Atrasado,Passaporte,2022-02-14,2027-02-14,Válido
Cliente_4441,corporate,complete,recent,none,0,high,low,2021-02-14,2026-02-14,A vencer,Prova Emigrante,2021-02-14,2026-02-14,Quase Expirando
Cliente_4442,corporate,complete,recent,none,1,medium,low,2024-02-14,2029-02-14,Em dia,CNI,2024-02-14,2029-02-14,Válido
Cliente_4443,individual,complete,recent,none,0,low,low,2020-02-14,2025-02-14,Atrasado,Certidão Comercial,2019-02-14,2024-02-14,Expirado
Cliente_4444,individual,complete,never,none,1,medium,medium,2026-02-14,2028-02-14,Em dia,Prova Emigrante,2017-02-14,2022-02-14,Expirado
Cliente_4445,individual,complete,recent,none,1,medium,low,2020-02-14,2025-02-14,Atrasado,CNI,2018-02-14,2023-02-14,Expirado
Cliente_4446,vip,complete,recent,none,0,high,low,2022-02-14,2027-02-14,Em dia,Passaporte,2021-02-14,2026-02-14,Quase Expirando
Cliente_4447,individual,missing,never,minor,1,low,high,2023-02-14,2024-02-14,Atrasado,Certidão Comercial,2024-02-14,2029-02-14,Válido
Cliente_4448,corporate,partial,recent,none,0,low,low,2025-02-14,2030-02-14,Em dia,Certidão Nascimento,2022-02-14,2027-02-14,Válido
Cliente_4449,individual,complete,stale,none,0,low,low,2023-02-14,2028-02-14,Em dia,Certidão Nascimento,2026-02-14,2031-02-14,Válido
Cliente_4450,corporate,complete,never,none,1,medium,medium,2020-02-14,2022-02-14,Atrasado,Certidão Comercial,2025-02-14,2030-02-14,Válido
Cliente_4451,individual,complete,never,none,2,low,medium,2025-02-14,2027-02-14,Em dia,BI,2023-02-14,2028-02-14,Válido
Cliente_4452,individual,partial,recent,none,1,low,low,2023-02-14,2028-02-14,Em dia,Certidão Comercial,2024-02-14,2029-02-14,Válido
Cliente_4453,corporate,complete,recent,none,0,high,low,2024-02-14,2029-02-14,Em dia,Certidão Comercial,2024-02-14,2029-02-14,Válido
Cliente_4454,corporate,complete,never,none,1,low,medium,2024-02-14,2026-02-14,A vencer,Certidão Comercial,2023-02-14,2028-02-14,Válido
Cliente_4455,corporate,partial,recent,none,0,low,low,2020-02-14,2025-02-14,Atrasado,Passaporte,2022-02-14,2027-02-14,Válido
Cliente_4456,individual,complete,recent,none,0,medium,low,2024-02-14,2029-02-14,Em dia,Certidão Comercial,2024-02-14,2029-02-14,Válido
Cliente_4457,individual,complete,recent,none,0,medium,low,2024-02-14,2029-02-14,Em dia,Certidão Comercial,2023-02-14,2028-02-14,Válido
Cliente_4458,individual,partial,recent,none,1,low,low,2022-02-14,2027-02-14,Em dia,Passaporte,2024-02-14,2029-02-14,Válido
Cliente_4459,individual,partial,stale,none,0,low,medium,2022-02-14,2024-02-14,Atrasado,Certidão Comercial,2025-02-14,2030-02-14,Válido
Cliente_4460,individual,complete,stale,none,0,low,low,2025-02-14,2030-02-14,Em dia,Certidão Nascimento,2020-02-14,2025-02-14,Expirado
Cliente_4461,individual,partial,never,none,0,low,medium,2022-02-14,2024-02-14,Atrasado,Certidão Nascimento,2025-02-14,2030-02-14,Válido
Cliente_4462,individual,complete,stale,none,0,medium,low,2020-02-14,2025-02-14,Atrasado,Prova Emigrante,2025-02-14,2030-02-14,Válido
Cliente_4463,vip,partial,recent,none,1,medium,low,2023-02-14,2028-02-14,Em dia,Certidão Comercial,2026-02-14,2031-02-14,Válido
Cliente_4464,individual,complete,recent,none,1,medium,low,2020-02-14,2025-02-14,Atrasado,Passaporte,2019-02-14,2024-02-14,Expirado
Cliente_4465,individual,partial,never,minor,1,medium,high,2024-02-14,2025-02-14,Atrasado,Certidão Comercial,2020-02-14,2025-02-14,Expirado
Cliente_4466,individual,missing,recent,none,0,medium,medium,2021-02-14,2023-02-14,Atrasado,Certidão Comercial,2026-02-14,2031-02-14,Válido
Cliente_4467,individual,missing,recent,minor,0,medium,medium,2020-02-14,2022-02-14,Atrasado,Prova Emigrante,2023-02-14,2028-02-14,Válido
